Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"11/04/2021 10:30:17","11/04/2021","Calorific Value, LDZ(SO)","39.2000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","11/04/2021","Calorific Value, LDZ(SW)","39.4000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","11/04/2021","Calorific Value, LDZ(WM)","39.5000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","11/04/2021","Calorific Value, LDZ(WN)","39.5000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","11/04/2021","Calorific Value, LDZ(WS)","39.3000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, Campbeltown","38.8000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(EA)","38.9000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(EM)","39.4000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(NE)","39.9000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(NO)","40.2000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(NT)","39.0000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(NW)","39.7000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(SC)","39.9000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(SE)","39.1000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(SO)","39.2000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(SW)","39.3000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(WM)","39.4000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(WN)","39.6000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, LDZ(WS)","39.3000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, Oban","38.8000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, Stornoway","93.0000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, Stranraer","38.8000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, Thurso","38.8000","11/04/2021 10:33:36",""
"11/04/2021 10:30:17","10/04/2021","Calorific Value, Wick","38.8000","11/04/2021 10:33:36",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(EA)","38.9000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(EM)","39.4000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(NE)","39.9000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(NO)","40.0000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(NT)","38.9000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(NW)","39.7000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(SC)","39.9000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(SE)","39.1000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(SO)","39.2000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(SW)","39.3000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(WM)","39.4000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(WN)","39.6000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","10/04/2021","Calorific Value, LDZ(WS)","39.3000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, Campbeltown","38.8000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(EA)","38.9000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(EM)","39.4000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(NE)","40.0000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(NO)","40.2000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(NT)","39.0000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(NW)","39.6000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(SC)","39.9000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(SE)","39.0000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(SO)","39.2000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(SW)","39.2000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(WM)","39.4000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(WN)","39.6000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, LDZ(WS)","39.2000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, Oban","38.8000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, Stornoway","93.0000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, Stranraer","38.8000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, Thurso","38.8000","10/04/2021 10:33:16",""
"10/04/2021 10:30:18","09/04/2021","Calorific Value, Wick","38.8000","10/04/2021 10:33:16",""
"09/04/2021 16:00:09","08/04/2021","Calorific Value, LDZ(NO)","40.2000","09/04/2021 16:04:26",""
"09/04/2021 16:00:09","08/04/2021","Calorific Value, LDZ(SC)","39.8000","09/04/2021 16:04:26",""
"09/04/2021 16:00:09","06/04/2021","Calorific Value, LDZ(NO)","40.0000","09/04/2021 16:04:26",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(EA)","38.9000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(EM)","39.4000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(NE)","39.9000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(NO)","40.3000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(NT)","38.9000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(NW)","39.8000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(SC)","40.0000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(SE)","39.0000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(SO)","39.2000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(SW)","39.3000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(WM)","39.4000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(WN)","39.6000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","09/04/2021","Calorific Value, LDZ(WS)","39.2000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, Campbeltown","38.8000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(EA)","38.9000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(EM)","39.4000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(NE)","40.0000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(NO)","40.1000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(NT)","39.0000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(NW)","39.6000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(SC)","39.7000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(SE)","38.9000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(SO)","39.2000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(SW)","39.2000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(WM)","39.4000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(WN)","39.5000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, LDZ(WS)","39.2000","09/04/2021 10:33:49",""
"09/04/2021 10:30:12","08/04/2021","Calorific Value, Oban","38.8000","09/04/2021 10:33:49",""
